date,week_start,rank,album_id,title,weekly_streams,units_am,units_am_ts,units_am_overall,units_spotify,units_charts,units_surplus,total_units,track_count,prev_rank,change,rank_change,percentage_change,weeks_on_chart,peak_position,times_at_peak
2026-05-13,2026-05-07,10,1989_taylor_s_version,1989 (Taylor's Version),12329676,1727765,1727770,0,8630774,0,12329676,10358539,22,10,,0,2.2,71,5,3
2026-05-13,2026-05-07,11,evermore,evermore,11127376,1947075,1947080,0,7789160,0,11127376,9736235,17,11,,0,3.1,71,10,5
2026-05-13,2026-05-07,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7816375,1992240,1992240,0,5471463,0,7816375,7463703,22,12,,0,1.2,71,9,19
2026-05-13,2026-05-07,13,red,Red,8048658,796261,796260,0,5634060,0,8048658,6430321,20,13,,0,2.6,71,12,16
2026-05-13,2026-05-07,14,speak_now,Speak Now,7538516,450283,450280,0,5276961,0,7538516,5727244,17,14,,0,-0.9,50,10,1
2026-05-13,2026-05-07,15,taylor_swift,Taylor Swift,3178025,1549520,1549520,0,2224617,0,3178025,3774137,15,16,,1,-0.9,71,12,21
2026-05-14,2026-05-08,1,the_life_of_a_showgirl,The Life of a Showgirl,57308378,10354678,7935230,2419440,50183776,33559708,23748670,60538454,32,1,,0,-1.0,64,1,64
2026-05-14,2026-05-08,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,34892832,4387190,4358930,28250,24524819,332785,34560047,28912009,32,2,,0,0.0,142,1,33
2026-05-14,2026-05-08,3,1989,1989,35172523,2392659,2392660,0,24804319,611839,34560684,27196978,17,3,,0,0.1,142,3,18
2026-05-14,2026-05-08,4,lover,Lover,30205841,4351714,4285890,65810,21240059,319896,29885945,25591773,18,4,,0,-0.5,142,3,78
2026-05-14,2026-05-08,5,folklore,folklore,27614542,2221821,2221810,0,19330179,0,27614542,21552000,26,5,,0,0.9,142,1,45
2026-05-14,2026-05-08,6,fearless_taylor_s_version,Fearless (Taylor's Version),22499122,2975368,2975370,0,15749386,0,22499122,18724754,29,6,,0,0.5,142,5,21
2026-05-14,2026-05-08,7,reputation,reputation,22547207,2802408,2798900,3510,15783044,0,22547207,18585452,15,7,,0,-0.1,142,2,2
2026-05-14,2026-05-08,8,midnights,Midnights,22193947,2661284,2661290,0,15535762,0,22193947,18197046,24,8,,0,0.3,142,4,60
2026-05-14,2026-05-08,9,red_taylor_s_version,Red (Taylor's Version),17148532,2993234,2956740,36490,12003972,0,17148532,14997206,34,9,,0,0.4,142,7,9
2026-05-14,2026-05-08,10,1989_taylor_s_version,1989 (Taylor's Version),12347910,1724955,1724960,0,8643536,0,12347910,10368491,22,10,,0,0.1,142,5,6
2026-05-14,2026-05-08,11,evermore,evermore,11260714,1943119,1943110,0,7882500,0,11260714,9825619,17,11,,0,0.9,142,10,10
2026-05-14,2026-05-08,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7841211,1992240,1992240,0,5488848,0,7841211,7481088,22,12,,0,0.2,142,9,38
2026-05-14,2026-05-08,13,red,Red,8086503,785480,785470,0,5660551,0,8086503,6446031,20,13,,0,0.2,142,12,33
2026-05-14,2026-05-08,14,speak_now,Speak Now,7541390,449460,449460,0,5278972,0,7541390,5728432,17,14,,0,0.0,100,9,1
2026-05-14,2026-05-08,15,taylor_swift,Taylor Swift,3193002,1549520,1549520,0,2235101,0,3193002,3784621,15,15,,0,0.3,142,12,42
2026-05-20,2026-05-14,1,the_life_of_a_showgirl,The Life of a Showgirl,54550788,9386634,6737610,2649030,47712439,31756295,22794493,57099073,32,1,,0,-6.6,33,1,33
2026-05-20,2026-05-14,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,34346973,4085010,3984580,100430,24277701,782733,33564240,28362711,32,2,,0,-1.9,72,1,16
2026-05-20,2026-05-14,3,1989,1989,34216792,2343932,2269380,74560,24119574,559403,33657389,26463506,17,3,,0,-2.6,72,3,10
2026-05-20,2026-05-14,4,lover,Lover,30197583,3973181,3696870,276320,21220176,272902,29924681,25193357,18,4,,0,-2.0,72,3,39
2026-05-20,2026-05-14,5,folklore,folklore,27511338,2205774,2171540,34230,19257938,0,27511338,21463712,26,5,,0,0.4,72,1,23
2026-05-20,2026-05-14,6,fearless_taylor_s_version,Fearless (Taylor's Version),22829742,3114077,3064490,49570,15980820,0,22829742,19094897,29,6,,0,2.5,72,5,12
2026-05-20,2026-05-14,7,reputation,reputation,22525436,2566108,2554880,11220,15767806,0,22525436,18333914,15,7,,0,-1.4,72,2,1
2026-05-20,2026-05-14,8,midnights,Midnights,22352470,2322428,2275160,47300,15646729,0,22352470,17969157,24,8,,0,-1.0,72,4,30
2026-05-20,2026-05-14,9,red_taylor_s_version,Red (Taylor's Version),17442784,2760185,2717400,42780,12209948,0,17442784,14970133,34,9,,0,0.2,72,7,4
2026-05-20,2026-05-14,10,1989_taylor_s_version,1989 (Taylor's Version),12563538,1094341,1089120,5210,8794477,0,12563538,9888818,22,10,,0,-4.5,72,5,3
2026-05-20,2026-05-14,11,evermore,evermore,11434691,1494584,1486680,7910,8004283,0,11434691,9498867,17,11,,0,-2.4,72,10,5
2026-05-20,2026-05-14,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7920389,1864244,1864250,0,5544273,0,7920389,7408517,22,12,,0,-0.7,72,9,19
2026-05-20,2026-05-14,13,red,Red,8152867,656070,648150,7920,5707007,0,8152867,6363077,20,13,,0,-1.0,72,12,16
2026-05-20,2026-05-14,14,speak_now,Speak Now,7489734,450722,429520,21210,5242814,0,7489734,5693536,17,14,,0,-0.6,51,10,1
2026-05-20,2026-05-14,15,taylor_swift,Taylor Swift,3207717,1549520,1549520,0,2245404,0,3207717,3794924,15,15,,0,0.6,72,12,21
2026-05-21,2026-05-15,1,the_life_of_a_showgirl,The Life of a Showgirl,54143647,9629635,6991840,2637810,47323522,31409893,22733754,56953157,32,1,,0,-0.3,66,1,66
2026-05-21,2026-05-15,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,34280657,4306765,4192000,114750,24230119,778861,33501796,28536884,32,2,,0,0.6,144,1,33
2026-05-21,2026-05-15,3,1989,1989,33881285,2615607,2522440,93180,23834197,390989,33490296,26449804,17,3,,0,-0.1,144,3,20
2026-05-21,2026-05-15,4,lover,Lover,30102745,4457167,4130430,326740,21156423,281667,29821078,25613590,18,4,,0,1.7,144,3,78
2026-05-21,2026-05-15,5,folklore,folklore,27207610,2369615,2309860,59780,19045327,0,27207610,21414942,26,5,,0,-0.2,144,1,45
2026-05-21,2026-05-15,6,fearless_taylor_s_version,Fearless (Taylor's Version),22638689,3174609,3121480,53120,15847082,0,22638689,19021691,29,6,,0,-0.4,144,5,21
2026-05-21,2026-05-15,7,reputation,reputation,22421602,2820533,2805000,15520,15695123,0,22421602,18515656,15,7,,0,1.0,144,2,2
2026-05-21,2026-05-15,8,midnights,Midnights,22246789,2339865,2279150,60730,15572753,0,22246789,17912618,24,8,,0,-0.3,144,4,60
2026-05-21,2026-05-15,9,red_taylor_s_version,Red (Taylor's Version),17395920,2803648,2758640,45010,12177146,0,17395920,14980794,34,9,,0,0.1,144,7,9
2026-05-21,2026-05-15,10,1989_taylor_s_version,1989 (Taylor's Version),12554332,1019629,1014430,5210,8788032,0,12554332,9807661,22,10,,0,-0.8,144,5,6
2026-05-21,2026-05-15,11,evermore,evermore,11333441,1596535,1587490,9050,7933409,0,11333441,9529944,17,11,,0,0.3,144,10,10
2026-05-21,2026-05-15,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7931244,1907457,1907460,0,5551869,0,7931244,7459326,22,12,,0,0.7,144,9,38
2026-05-21,2026-05-15,13,red,Red,8040049,718115,706620,11500,5628035,0,8040049,6346150,20,13,,0,-0.3,144,12,33
2026-05-21,2026-05-15,14,speak_now,Speak Now,7442062,459987,435720,24270,5209443,0,7442062,5669430,17,14,,0,-0.4,102,9,1
2026-05-21,2026-05-15,15,taylor_swift,Taylor Swift,3192811,1549520,1549520,0,2234967,0,3192811,3784487,15,15,,0,-0.3,144,12,42
2026-05-27,2026-05-21,1,the_life_of_a_showgirl,The Life of a Showgirl,51283138,12963354,10161180,2802170,44741042,29476147,21806991,57704396,32,1,,0,1.1,34,1,34
2026-05-27,2026-05-21,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,32123637,6181507,6057260,124280,22614694,427161,31696476,28796201,32,2,,0,1.5,73,1,16
2026-05-27,2026-05-21,3,lover,Lover,29178500,6789739,6319980,469750,20503122,260570,28917930,27292861,18,4,,1,8.3,73,3,40
2026-05-27,2026-05-21,4,1989,1989,32799819,4026065,3824130,201930,23024184,214365,32585454,27050249,17,3,,-1,2.2,73,3,10
2026-05-27,2026-05-21,5,folklore,folklore,25206497,3514413,3379400,135000,17644548,0,25206497,21158961,26,5,,0,-1.4,73,1,23
2026-05-27,2026-05-21,6,reputation,reputation,21445483,4485720,4443700,42020,15011837,0,21445483,19497557,15,7,,1,6.3,73,2,1
2026-05-27,2026-05-21,7,fearless_taylor_s_version,Fearless (Taylor's Version),21090556,3580422,3519930,60480,14763388,0,21090556,18343810,29,6,,-1,-3.9,73,5,12
2026-05-27,2026-05-21,8,midnights,Midnights,20775841,3258969,3178890,80080,14543090,0,20775841,17802059,24,8,,0,-0.9,73,4,30
2026-05-27,2026-05-21,9,red_taylor_s_version,Red (Taylor's Version),16192570,3127255,3062220,65040,11334797,0,16192570,14462052,34,9,,0,-3.4,73,7,4
2026-05-27,2026-05-21,10,1989_taylor_s_version,1989 (Taylor's Version),12075679,1775073,1766580,8520,8452975,0,12075679,10228048,22,10,,0,3.4,73,5,3
2026-05-27,2026-05-21,11,evermore,evermore,10481756,1867792,1852940,14860,7337227,0,10481756,9205019,17,11,,0,-3.1,73,10,5
2026-05-27,2026-05-21,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7555551,2081278,2060940,20350,5288886,0,7555551,7370164,22,12,,0,-0.5,73,9,19
2026-05-27,2026-05-21,13,red,Red,7542692,1289234,1276850,12380,5279884,0,7542692,6569118,20,13,,0,3.2,73,12,16
2026-05-27,2026-05-21,14,speak_now,Speak Now,7030168,528452,490090,38360,4921118,0,7030168,5449570,17,14,,0,-4.3,52,10,1
2026-05-27,2026-05-21,15,taylor_swift,Taylor Swift,3117039,1549520,1549520,0,2181926,0,3117039,3731446,15,15,,0,-1.7,73,12,21
2026-05-28,2026-05-22,1,the_life_of_a_showgirl,The Life of a Showgirl,51125997,12915358,10006330,2909010,44587063,29329549,21796448,57502421,32,1,,0,-0.4,68,1,68
2026-05-28,2026-05-22,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,31853073,6333752,6214770,118980,22392837,318955,31534118,28726589,32,2,,0,-0.2,146,1,33
2026-05-28,2026-05-22,3,lover,Lover,29147428,6630498,6156510,473990,20481604,261351,28886077,27112102,18,3,,0,-0.7,146,3,80
2026-05-28,2026-05-22,4,1989,1989,32868608,3943632,3729090,214530,23080705,242262,32626346,27024337,17,4,,0,-0.1,146,3,20
2026-05-28,2026-05-22,5,folklore,folklore,25027076,3429834,3304820,124990,17518952,0,25027076,20948786,26,5,,0,-1.0,146,1,45
2026-05-28,2026-05-22,6,reputation,reputation,21393058,4428979,4383240,45730,14975140,0,21393058,19404119,15,6,,0,-0.5,146,2,2
2026-05-28,2026-05-22,7,fearless_taylor_s_version,Fearless (Taylor's Version),21112108,3593272,3531650,61610,14778476,0,21112108,18371748,29,7,,0,0.2,146,5,21
2026-05-28,2026-05-22,8,midnights,Midnights,20673935,3453305,3377260,76050,14471754,0,20673935,17925059,24,8,,0,0.7,146,4,60
2026-05-28,2026-05-22,9,red_taylor_s_version,Red (Taylor's Version),16066948,3115528,3050300,65220,11246865,0,16066948,14362393,34,9,,0,-0.7,146,7,9
2026-05-28,2026-05-22,10,1989_taylor_s_version,1989 (Taylor's Version),12036256,1742944,1734430,8520,8425379,0,12036256,10168323,22,10,,0,-0.6,146,5,6
2026-05-28,2026-05-22,11,evermore,evermore,10387701,1916540,1895710,20830,7271392,0,10387701,9187932,17,11,,0,-0.2,146,10,10
2026-05-28,2026-05-22,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7516204,2079388,2057940,21450,5261343,0,7516204,7340731,22,12,,0,-0.4,146,9,38
2026-05-28,2026-05-22,13,red,Red,7613181,1311454,1302650,8800,5329227,0,7613181,6640681,20,13,,0,1.1,146,12,33
2026-05-28,2026-05-22,14,speak_now,Speak Now,7026225,532296,487180,45110,4918357,0,7026225,5450653,17,14,,0,0.0,104,9,1
2026-05-28,2026-05-22,15,taylor_swift,Taylor Swift,3130219,1549520,1549520,0,2191151,0,3130219,3740671,15,15,,0,0.2,146,12,42
2026-06-03,2026-05-28,1,the_life_of_a_showgirl,The Life of a Showgirl,51279260,13225073,10128450,3096620,44678061,29275262,22003998,57903134,32,1,,0,0.3,35,1,35
2026-06-03,2026-05-28,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,32583233,6377531,6275270,102280,22874694,221439,32361794,29252225,32,2,,0,1.6,74,1,16
2026-06-03,2026-05-28,3,1989,1989,32950218,3840252,3710470,129770,23135616,234879,32715339,26975868,17,4,,1,-0.3,74,3,11
2026-06-03,2026-05-28,4,lover,Lover,29523609,6182685,5751130,431550,20753269,289146,29234463,26935954,18,3,,-1,-1.3,74,3,40
2026-06-03,2026-05-28,5,folklore,folklore,25255818,3240394,3172150,68250,17679073,0,25255818,20919467,26,5,,0,-1.1,74,1,23
2026-06-03,2026-05-28,6,reputation,reputation,22021951,4152461,4123120,29350,15415365,0,22021951,19567826,15,6,,0,0.4,74,2,1
2026-06-03,2026-05-28,7,fearless_taylor_s_version,Fearless (Taylor's Version),21719661,3475085,3401800,73280,15203763,0,21719661,18678848,29,7,,0,1.8,74,5,12
2026-06-03,2026-05-28,8,midnights,Midnights,21213303,3336277,3309270,27010,14849314,0,21213303,18185591,24,8,,0,2.2,74,4,30
2026-06-03,2026-05-28,9,red_taylor_s_version,Red (Taylor's Version),16768002,3101332,3031710,69620,11737604,0,16768002,14838936,34,9,,0,2.6,74,7,4
2026-06-03,2026-05-28,10,1989_taylor_s_version,1989 (Taylor's Version),12483491,1690604,1671150,19450,8738444,0,12483491,10429048,22,10,,0,2.0,74,5,3
2026-06-03,2026-05-28,11,evermore,evermore,10620768,1867711,1854370,13350,7434537,0,10620768,9302248,17,11,,0,1.1,74,10,5
2026-06-03,2026-05-28,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7715173,1887545,1879160,8390,5400621,0,7715173,7288166,22,12,,0,-1.1,74,9,19
2026-06-03,2026-05-28,13,red,Red,8059400,1298999,1295010,3990,5641581,0,8059400,6940580,20,13,,0,5.7,74,12,16
2026-06-03,2026-05-28,14,speak_now,Speak Now,7242484,535594,489730,45860,5069739,0,7242484,5605333,17,14,,0,2.9,53,10,1
2026-06-03,2026-05-28,15,taylor_swift,Taylor Swift,3497631,1457634,1456550,1090,2448342,0,3497631,3905976,15,15,,0,4.7,74,12,21
2026-06-04,2026-05-29,1,the_life_of_a_showgirl,The Life of a Showgirl,55416651,13155011,10121830,3033190,47557451,29219319,26197332,60712462,32,1,,0,4.9,70,1,70
2026-06-04,2026-05-29,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,32585112,6282644,6182540,100090,22909717,333795,32251317,29192361,32,2,,0,-0.2,148,1,33
2026-06-04,2026-05-29,3,lover,Lover,29489870,6167785,5730440,437340,20730066,290524,29199346,26897851,18,4,,1,-0.1,148,3,81
2026-06-04,2026-05-29,4,1989,1989,32821342,3793787,3685570,108200,23039632,215643,32605699,26833419,17,3,,-1,-0.5,148,3,21
2026-06-04,2026-05-29,5,folklore,folklore,25321754,3304437,3242710,61750,17725227,0,25321754,21029664,26,5,,0,0.5,148,1,45
2026-06-04,2026-05-29,6,reputation,reputation,22033878,4136528,4115180,21320,15423717,0,22033878,19560245,15,6,,0,-0.0,148,2,2
2026-06-04,2026-05-29,7,fearless_taylor_s_version,Fearless (Taylor's Version),21705899,3468007,3388390,79610,15194131,0,21705899,18662138,29,7,,0,-0.1,148,5,21
2026-06-04,2026-05-29,8,midnights,Midnights,21165161,3354092,3335720,18370,14815612,0,21165161,18169704,24,8,,0,-0.1,148,4,60
2026-06-04,2026-05-29,9,red_taylor_s_version,Red (Taylor's Version),16863588,3090209,3021700,68510,11804511,0,16863588,14894720,34,9,,0,0.4,148,7,9
2026-06-04,2026-05-29,10,1989_taylor_s_version,1989 (Taylor's Version),12481665,1736429,1712180,24250,8737165,0,12481665,10473594,22,10,,0,0.4,148,5,6
2026-06-04,2026-05-29,11,evermore,evermore,10615315,1770704,1764470,6240,7430721,0,10615315,9201425,17,11,,0,-1.1,148,10,10
2026-06-04,2026-05-29,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7742616,1888930,1881640,7290,5419832,0,7742616,7308762,22,12,,0,0.3,148,9,38
2026-06-04,2026-05-29,13,red,Red,8050627,1302050,1297130,4910,5635440,0,8050627,6937490,20,13,,0,-0.0,148,12,33
2026-06-04,2026-05-29,14,speak_now,Speak Now,7231572,530862,490930,39930,5062101,0,7231572,5592963,17,14,,0,-0.2,106,9,1
2026-06-04,2026-05-29,15,taylor_swift,Taylor Swift,3575671,1457634,1456550,1090,2502969,0,3575671,3960603,15,15,,0,1.4,148,12,42
2026-06-10,2026-06-04,1,the_life_of_a_showgirl,The Life of a Showgirl,59398881,13264019,9794640,3469370,50220860,28805476,30593405,63484879,32,1,,0,9.6,36,1,36
2026-06-10,2026-06-04,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,33147206,6092820,5982530,110270,23401270,660747,32486459,29494090,32,2,,0,0.8,75,1,16
2026-06-10,2026-06-04,3,lover,Lover,30238705,5919516,5390510,529010,21263226,320443,29918262,27182742,18,4,,1,0.9,75,3,41
2026-06-10,2026-06-04,4,1989,1989,32605605,3684505,3569150,115360,22924617,335648,32269957,26609122,17,3,,-1,-1.4,75,3,11
2026-06-10,2026-06-04,5,folklore,folklore,26177475,3528787,3380230,148540,18324231,0,26177475,21853018,26,5,,0,4.5,75,1,23
2026-06-10,2026-06-04,6,reputation,reputation,22110610,4472724,4422380,50340,15477427,0,22110610,19950151,15,6,,0,2.0,75,2,1
2026-06-10,2026-06-04,7,fearless_taylor_s_version,Fearless (Taylor's Version),22302613,3638546,3551780,86750,15611828,0,22302613,19250374,29,7,,0,3.1,75,5,12
2026-06-10,2026-06-04,8,midnights,Midnights,21516872,3519490,3513030,6450,15061810,0,21516872,18581300,24,8,,0,2.2,75,4,30
2026-06-10,2026-06-04,9,red_taylor_s_version,Red (Taylor's Version),17513595,3121103,3029390,91710,12259515,0,17513595,15380618,34,9,,0,3.7,75,7,4
2026-06-10,2026-06-04,10,1989_taylor_s_version,1989 (Taylor's Version),12785906,1723738,1711180,12550,8950133,0,12785906,10673871,22,10,,0,2.3,75,5,3
2026-06-10,2026-06-04,11,evermore,evermore,10621667,1837227,1824840,12390,7435166,0,10621667,9272393,17,11,,0,-0.3,75,10,5
2026-06-10,2026-06-04,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),8123204,2118940,2110900,8040,5686244,0,8123204,7805184,22,12,,0,7.1,75,9,19
2026-06-10,2026-06-04,13,red,Red,7959448,1466741,1458720,8020,5571614,0,7959448,7038355,20,13,,0,1.4,75,12,16
2026-06-10,2026-06-04,14,speak_now,Speak Now,7393406,473774,424270,49500,5175384,0,7393406,5649158,17,14,,0,0.8,54,10,1
2026-06-10,2026-06-04,15,taylor_swift,Taylor Swift,3507774,1342692,1336850,5840,2455441,0,3507774,3798133,15,15,,0,-2.8,75,12,21
2026-06-11,2026-06-05,1,the_life_of_a_showgirl,The Life of a Showgirl,54916328,13298482,9736650,3561830,47035537,28647023,26269305,60334019,32,1,,0,-5.0,72,1,72
2026-06-11,2026-06-05,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,33039105,5943640,5828920,114750,23291888,548391,32490714,29235528,32,2,,0,-0.9,150,1,33
2026-06-11,2026-06-05,3,lover,Lover,30403678,5918593,5378500,540100,21723336,1469211,28934467,27641929,18,3,,0,1.7,150,3,83
2026-06-11,2026-06-05,4,1989,1989,32557077,3743352,3610140,133230,22895991,353453,32203624,26639343,17,4,,0,0.1,150,3,21
2026-06-11,2026-06-05,5,folklore,folklore,26354149,3531828,3374200,157630,18447904,0,26354149,21979732,26,5,,0,0.6,150,1,45
2026-06-11,2026-06-05,6,reputation,reputation,22113769,4503237,4443370,59860,15479637,0,22113769,19982874,15,6,,0,0.2,150,2,2
2026-06-11,2026-06-05,7,fearless_taylor_s_version,Fearless (Taylor's Version),22255274,3643641,3561060,82570,15578691,0,22255274,19222332,29,7,,0,-0.1,150,5,21
2026-06-11,2026-06-05,8,midnights,Midnights,21514325,3531663,3520050,11600,15060028,0,21514325,18591691,24,8,,0,0.1,150,4,60
2026-06-11,2026-06-05,9,red_taylor_s_version,Red (Taylor's Version),17566299,3171217,3074360,96850,12296410,0,17566299,15467627,34,9,,0,0.6,150,7,9
2026-06-11,2026-06-05,10,1989_taylor_s_version,1989 (Taylor's Version),12854997,1682720,1674130,8600,8998497,0,12854997,10681217,22,10,,0,0.1,150,5,6
2026-06-11,2026-06-05,11,evermore,evermore,10622672,1986169,1972850,13320,7435872,0,10622672,9422041,17,11,,0,1.6,150,10,10
2026-06-11,2026-06-05,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),8204536,2135402,2125630,9790,5743174,0,8204536,7878576,22,12,,0,0.9,150,9,38
2026-06-11,2026-06-05,13,red,Red,7891091,1457412,1450320,7100,5523763,0,7891091,6981175,20,13,,0,-0.8,150,12,33
2026-06-11,2026-06-05,14,speak_now,Speak Now,7462782,478123,424930,53190,5223947,0,7462782,5702070,17,14,,0,0.9,108,9,1
2026-06-11,2026-06-05,15,taylor_swift,Taylor Swift,3531517,1345447,1336850,8600,2472061,0,3531517,3817508,15,15,,0,0.5,150,12,42
2026-06-18,2026-06-12,1,the_life_of_a_showgirl,The Life of a Showgirl,46210187,12652540,9871630,2780920,40480644,27111705,19098482,53133184,32,1,,0,-14.3,73,1,73
2026-06-18,2026-06-12,2,lover,Lover,28358112,6501912,5968980,532920,19947893,324049,28034063,26449805,18,3,,1,-0.3,151,2,1
2026-06-18,2026-06-12,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,28730206,5652043,5562670,89380,20111142,0,28730206,25763185,32,2,,-1,-12.1,151,1,33
2026-06-18,2026-06-12,4,1989,1989,28273976,5569005,5360370,208650,19902097,367714,27906262,25471102,17,4,,0,-0.9,151,3,21
2026-06-18,2026-06-12,5,folklore,folklore,24869614,3607302,3540390,66900,17408727,0,24869614,21016029,26,5,,0,-1.6,151,1,45
2026-06-18,2026-06-12,6,reputation,reputation,20386584,4197733,4158700,39020,14270608,0,20386584,18468341,15,6,,0,-6.6,151,2,2
2026-06-18,2026-06-12,7,midnights,Midnights,19277570,4144334,4120120,24230,13494297,0,19277570,17638631,24,7,,0,-6.5,151,4,60
2026-06-18,2026-06-12,8,1989_taylor_s_version,1989 (Taylor's Version),14692298,6106475,5891840,214650,10394922,367714,14324584,16501397,22,8,,0,-5.0,151,5,6
2026-06-18,2026-06-12,9,red_taylor_s_version,Red (Taylor's Version),15664647,5008631,4851910,156710,10965252,0,15664647,15973883,34,9,,0,-7.8,151,7,9
2026-06-18,2026-06-12,10,fearless_taylor_s_version,Fearless (Taylor's Version),13801044,3806973,3707450,99540,9660730,0,13801044,13467703,29,10,,0,-1.9,151,5,21
2026-06-18,2026-06-12,11,evermore,evermore,9872244,1992303,1975880,16410,6910571,0,9872244,8902874,17,11,,0,-3.3,151,10,10
2026-06-18,2026-06-12,12,red,Red,7138023,3539188,3469110,70080,4996618,0,7138023,8535806,20,13,,1,-4.1,151,12,34
2026-06-18,2026-06-12,13,speak_now_taylor_s_version,Speak Now (Taylor's Version),8448078,2362944,2308130,54800,5913655,0,8448078,8276599,22,12,,-1,-8.1,151,9,38
2026-06-18,2026-06-12,14,fearless,Fearless,7088447,3032213,2932690,99540,4961912,0,7088447,7994125,20,14,,0,-5.7,24,14,1
